courier_id,courier_vehicle,courier_city,order_date,deliveries_count,avg_delivery_minutes,avg_total_order_minutes,on_time_deliveries,late_deliveries,shift_hours,on_time_pct,deliveries_per_shift_hour
C00294,car,YVN,2026-05-07,2,18.0,49.0,1,1,10,0.5,0.2
C00220,scooter,VND,2026-05-13,1,28.0,62.0,0,1,7,0.0,0.143
C00143,car,KPN,2026-04-04,1,34.0,67.0,0,1,8,0.0,0.125
C00284,scooter,GYU,2026-04-23,1,22.0,33.0,1,0,8,1.0,0.125
C00020,car,GYU,2026-04-07,1,38.0,55.0,0,1,10,0.0,0.1
C00206,bike,GYU,2026-04-18,2,27.0,39.5,1,1,10,0.5,0.2
C00143,car,KPN,2026-05-20,1,38.0,54.0,0,1,8,0.0,0.125
C00297,car,YVN,2026-05-10,2,18.0,44.0,1,1,8,0.5,0.25
C00244,scooter,VND,2026-05-09,2,38.0,59.0,0,2,8,0.0,0.25
C00046,bike,KPN,2026-04-12,1,26.0,52.0,0,1,8,0.0,0.125
C00117,car,GYU,2026-05-23,1,20.0,35.0,1,0,6,1.0,0.167
C00003,car,YVN,2026-04-04,1,34.0,63.0,0,1,7,0.0,0.143
C00222,car,GYU,2026-04-20,2,35.0,61.0,0,2,10,0.0,0.2
C00030,scooter,YVN,2026-04-29,1,22.0,44.0,1,0,8,1.0,0.125
C00160,bike,GYU,2026-04-28,2,20.0,42.5,1,1,8,0.5,0.25
C00279,car,YVN,2026-04-10,2,19.0,42.5,1,1,8,0.5,0.25
C00075,bike,YVN,2026-04-24,1,15.0,43.0,1,0,8,1.0,0.125
C00022,car,YVN,2026-05-03,2,35.0,54.5,0,2,6,0.0,0.333
C00277,bike,YVN,2026-04-07,1,33.0,61.0,0,1,9,0.0,0.111
C00196,bike,YVN,2026-04-20,1,9.0,40.0,1,0,7,1.0,0.143
C00168,car,YVN,2026-05-01,1,22.0,49.0,0,1,8,0.0,0.125
C00075,bike,YVN,2026-04-19,1,16.0,39.0,1,0,8,1.0,0.125
C00036,scooter,DLJ,2026-04-20,2,31.5,51.0,0,2,10,0.0,0.2
C00040,bike,YVN,2026-04-15,3,22.33,47.0,2,1,9,0.6667,0.333
C00041,car,YVN,2026-04-11,1,18.0,37.0,1,0,6,1.0,0.167
C00038,car,YVN,2026-05-06,1,8.0,40.0,1,0,8,1.0,0.125
C00287,scooter,GYU,2026-04-25,1,19.0,38.0,1,0,8,1.0,0.125
C00167,car,YVN,2026-05-17,1,39.0,71.0,0,1,6,0.0,0.167
C00197,scooter,YVN,2026-05-18,1,37.0,68.0,0,1,6,0.0,0.167
C00196,bike,YVN,2026-04-12,1,16.0,34.0,1,0,7,1.0,0.143
C00076,car,GYU,2026-04-29,2,32.5,66.0,0,2,8,0.0,0.25
C00050,car,DLJ,2026-04-21,2,15.0,41.0,2,0,6,1.0,0.333
C00115,scooter,YVN,2026-04-08,3,31.0,53.0,0,3,8,0.0,0.375
C00277,bike,YVN,2026-05-09,2,22.0,56.0,0,2,9,0.0,0.222
C00230,scooter,YVN,2026-05-21,1,20.0,34.0,1,0,9,1.0,0.111
C00045,car,YVN,2026-05-22,2,27.0,50.5,1,1,9,0.5,0.222
C00079,scooter,YVN,2026-05-24,1,24.0,38.0,1,0,10,1.0,0.1
C00132,car,GYU,2026-04-16,1,13.0,48.0,0,1,9,0.0,0.111
C00040,bike,YVN,2026-05-13,3,19.67,38.0,3,0,9,1.0,0.333
C00174,car,YVN,2026-05-09,4,29.25,47.75,1,3,8,0.25,0.5
C00172,bike,YVN,2026-03-30,1,29.0,56.0,0,1,7,0.0,0.143
C00066,car,YVN,2026-04-21,2,19.0,48.0,0,2,9,0.0,0.222
C00154,bike,GYU,2026-05-01,3,20.33,43.67,2,1,10,0.6667,0.3
C00045,car,YVN,2026-04-22,2,30.5,57.0,0,2,9,0.0,0.222
C00028,bike,YVN,2026-05-09,2,14.5,40.0,1,1,10,0.5,0.2
C00043,scooter,VND,2026-05-17,3,20.67,48.0,2,1,7,0.6667,0.429
C00087,bike,GYU,2026-04-06,1,38.0,54.0,0,1,6,0.0,0.167
C00016,car,KPN,2026-04-07,2,20.0,44.5,1,1,6,0.5,0.333
C00072,bike,VND,2026-04-16,3,19.33,42.0,2,1,6,0.6667,0.5
C00111,car,YVN,2026-05-05,1,29.0,58.0,0,1,7,0.0,0.143
C00067,scooter,GYU,2026-04-14,2,17.0,30632.9,1,1,6,0.5,0.333
C00259,car,YVN,2026-05-26,1,40.0,66.0,0,1,10,0.0,0.1
C00275,car,VND,2026-05-13,1,24.0,48.0,0,1,6,0.0,0.167
C00024,bike,YVN,2026-05-24,1,27.0,47.0,0,1,8,0.0,0.125
C00089,bike,YVN,2026-04-24,2,31.0,53.0,1,1,8,0.5,0.25
C00142,scooter,YVN,2026-05-21,1,29.0,66.0,0,1,10,0.0,0.1
C00011,scooter,GYU,2026-04-21,3,23.33,46.33,2,1,9,0.6667,0.333
C00005,bike,YVN,2026-04-22,1,38.0,54.0,0,1,7,0.0,0.143
C00041,car,YVN,2026-05-27,1,37.0,50.0,0,1,6,0.0,0.167
C00211,scooter,VND,2026-05-06,1,14.0,40.0,1,0,10,1.0,0.1
C00087,bike,GYU,2026-04-15,1,25.0,47.0,0,1,6,0.0,0.167
C00256,scooter,DLJ,2026-04-28,1,38.0,71.0,0,1,6,0.0,0.167
C00193,car,YVN,2026-05-13,1,28.0,45.0,1,0,10,1.0,0.1
C00216,bike,YVN,2026-04-24,2,28.5,46.0,0,2,10,0.0,0.2
C00102,bike,YVN,2026-05-23,2,25.5,45.5,1,1,9,0.5,0.222
C00038,car,YVN,2026-05-23,3,18.67,46.0,2,1,8,0.6667,0.375
C00027,car,YVN,2026-04-09,2,16.0,46.0,1,1,9,0.5,0.222
C00165,bike,YVN,2026-03-29,1,33.0,53.0,0,1,7,0.0,0.143
C00258,scooter,KPN,2026-04-24,2,18.0,38.5,1,1,9,0.5,0.222
C00013,bike,YVN,2026-05-27,3,15.67,38.33,3,0,9,1.0,0.333
C00259,car,YVN,2026-04-24,1,29.0,59.0,0,1,10,0.0,0.1
C00136,bike,VND,2026-04-18,1,32.0,67.0,0,1,8,0.0,0.125
C00245,car,GYU,2026-05-15,2,13.5,43.5,1,1,9,0.5,0.222
C00274,bike,YVN,2026-05-12,2,22.5,46.0,1,1,7,0.5,0.286
C00128,bike,KPN,2026-04-20,1,38.0,62.0,0,1,9,0.0,0.111
C00066,car,YVN,2026-05-04,3,26.33,52.33,1,2,9,0.3333,0.333
C00233,bike,GYU,2026-05-17,1,11.0,45.0,1,0,6,1.0,0.167
C00098,scooter,YVN,2026-04-19,2,18.0,41.0,1,1,8,0.5,0.25
C00048,scooter,KPN,2026-05-18,1,36.0,64.0,0,1,7,0.0,0.143
C00288,bike,YVN,2026-04-03,1,17.0,36.0,1,0,9,1.0,0.111
C00036,scooter,DLJ,2026-03-29,3,26.67,49.67,1,2,10,0.3333,0.3
C00126,scooter,YVN,2026-04-22,2,35.0,56.0,0,2,9,0.0,0.222
C00212,scooter,YVN,2026-05-01,2,11.5,40.5,2,0,7,1.0,0.286
C00056,scooter,GYU,2026-04-26,1,31.0,64.0,0,1,8,0.0,0.125
C00183,scooter,GYU,2026-03-31,2,11.5,28.0,2,0,7,1.0,0.286
C00003,car,YVN,2026-05-19,3,31.33,56.0,1,2,7,0.3333,0.429
C00084,scooter,YVN,2026-04-23,1,29.0,39.0,1,0,8,1.0,0.125
C00166,scooter,YVN,2026-05-15,1,31.0,51.0,0,1,6,0.0,0.167
C00148,scooter,YVN,2026-05-15,1,30.0,63.0,0,1,7,0.0,0.143
C00095,scooter,GYU,2026-05-01,2,22.5,42.0,2,0,8,1.0,0.25
C00050,car,DLJ,2026-05-05,3,31.0,51.0,1,2,6,0.3333,0.5
C00231,bike,GYU,2026-05-15,1,34.0,51.0,0,1,8,0.0,0.125
C00263,scooter,YVN,2026-05-15,1,25.0,43.0,1,0,8,1.0,0.125
C00050,car,DLJ,2026-04-07,2,17.5,48.5,0,2,6,0.0,0.333
C00144,scooter,GYU,2026-05-24,1,20.0,39.0,1,0,8,1.0,0.125
C00230,scooter,YVN,2026-05-14,2,11.0,41.0,2,0,9,1.0,0.222
C00147,scooter,YVN,2026-04-11,2,14.5,37.0,2,0,7,1.0,0.286
C00288,bike,YVN,2026-04-16,1,30.0,45.0,1,0,9,1.0,0.111
C00038,car,YVN,2026-04-22,1,19.0,41.0,1,0,8,1.0,0.125
C00100,scooter,YVN,2026-04-14,2,19.0,40.5,1,1,8,0.5,0.25
C00168,car,YVN,2026-04-25,1,29.0,54.0,0,1,8,0.0,0.125
C00197,scooter,YVN,2026-04-10,2,22.5,42.0,1,1,6,0.5,0.333
C00204,car,GYU,2026-04-03,1,17.0,45.0,1,0,7,1.0,0.143
C00156,bike,YVN,2026-05-25,1,40.0,71.0,0,1,10,0.0,0.1
C00227,bike,YVN,2026-05-09,1,40.0,52.0,0,1,6,0.0,0.167
C00125,scooter,GYU,2026-05-11,2,22.0,49.0,1,1,8,0.5,0.25
C00153,car,YVN,2026-04-19,1,13.0,23.0,1,0,9,1.0,0.111
C00088,car,KPN,2026-04-01,1,16.0,47.0,0,1,9,0.0,0.111
C00272,scooter,GYU,2026-05-18,1,19.0,42.0,1,0,10,1.0,0.1
C00062,scooter,GYU,2026-05-08,1,33.0,52.0,0,1,10,0.0,0.1
C00045,car,YVN,2026-04-05,1,40.0,60.0,0,1,9,0.0,0.111
C00019,bike,YVN,2026-04-02,1,21.0,40.0,1,0,8,1.0,0.125
C00165,bike,YVN,2026-04-21,1,9.0,41.0,1,0,7,1.0,0.143
C00039,car,YVN,2026-04-20,1,11.0,31.0,1,0,7,1.0,0.143
C00034,car,VND,2026-05-04,1,28.0,54.0,0,1,8,0.0,0.125
C00127,bike,GYU,2026-04-13,2,26.5,54.5,1,1,8,0.5,0.25
C00227,bike,YVN,2026-05-15,1,15.0,31.0,1,0,6,1.0,0.167
C00031,bike,YVN,2026-04-01,1,34.0,55.0,0,1,10,0.0,0.1
C00129,scooter,YVN,2026-04-08,1,9.0,30.0,1,0,8,1.0,0.125
C00036,scooter,DLJ,2026-05-03,3,28.33,51.67,1,2,10,0.3333,0.3
C00240,car,YVN,2026-04-12,1,15.0,52.0,0,1,10,0.0,0.1
C00057,scooter,VND,2026-04-15,3,31.67,55.33,0,3,6,0.0,0.5
C00106,scooter,YVN,2026-05-05,1,11.0,39.0,1,0,10,1.0,0.1
C00298,car,YVN,2026-04-23,3,24.33,48.67,1,2,8,0.3333,0.375
C00023,car,YVN,2026-04-07,1,14.0,47.0,0,1,8,0.0,0.125
C00050,car,DLJ,2026-04-24,3,23.0,49.0,1,2,6,0.3333,0.5
C00273,scooter,VND,2026-05-12,1,32.0,60.0,0,1,8,0.0,0.125
C00195,bike,YVN,2026-04-18,1,10.0,31.0,1,0,7,1.0,0.143
C00075,bike,YVN,2026-05-01,4,29.25,54.25,2,2,8,0.5,0.5
C00292,bike,YVN,2026-04-24,1,16.0,33.0,1,0,7,1.0,0.143
C00276,scooter,KPN,2026-04-19,3,29.0,49.33,2,1,10,0.6667,0.3
C00254,bike,YVN,2026-04-23,1,24.0,49.0,0,1,8,0.0,0.125
C00214,car,YVN,2026-05-07,2,18.5,39.0,2,0,10,1.0,0.2
C00048,scooter,KPN,2026-05-15,1,34.0,52.0,0,1,7,0.0,0.143
C00241,bike,YVN,2026-04-24,1,35.0,60.0,0,1,10,0.0,0.1
C00105,bike,VND,2026-04-16,2,29.5,57.0,1,1,10,0.5,0.2
C00265,scooter,YVN,2026-04-24,1,31.0,64.0,0,1,7,0.0,0.143
C00086,bike,VND,2026-05-13,1,38.0,52.0,0,1,9,0.0,0.111
C00003,car,YVN,2026-04-13,1,21.0,52.0,0,1,7,0.0,0.143
C00151,bike,YVN,2026-04-09,2,19.5,55.0,0,2,6,0.0,0.333
C00126,scooter,YVN,2026-04-14,1,12.0,33.0,1,0,9,1.0,0.111
C00129,scooter,YVN,2026-05-06,2,14.5,39.5,2,0,8,1.0,0.25
C00258,scooter,KPN,2026-04-04,2,31.0,44.0,1,1,9,0.5,0.222
C00063,car,YVN,2026-04-29,3,19.33,36.0,3,0,6,1.0,0.5
C00141,bike,GYU,2026-05-14,1,8.0,37.0,1,0,6,1.0,0.167
C00257,bike,VND,2026-05-08,1,32.0,59.0,0,1,10,0.0,0.1
C00235,scooter,YVN,2026-04-10,2,10.5,39.5,2,0,10,1.0,0.2
C00237,car,YVN,2026-04-11,2,24.5,50.0,1,1,8,0.5,0.25
C00146,scooter,YVN,2026-05-11,2,33.0,47.5,0,2,8,0.0,0.25
C00012,scooter,VND,2026-04-14,1,14.0,36.0,1,0,8,1.0,0.125
C00296,car,YVN,2026-04-12,1,20.0,42.0,1,0,10,1.0,0.1
C00208,bike,YVN,2026-04-17,2,23.5,50.5,1,1,9,0.5,0.222
C00017,bike,YVN,2026-05-15,1,30.0,54.0,0,1,6,0.0,0.167
C00052,car,YVN,2026-05-18,4,17.0,39.25,3,1,8,0.75,0.5
C00268,bike,DLJ,2026-05-12,1,15.0,49.0,0,1,10,0.0,0.1
C00265,scooter,YVN,2026-03-29,1,23.0,38.0,1,0,7,1.0,0.143
C00122,bike,VND,2026-05-06,1,24.0,45.0,1,0,8,1.0,0.125
C00210,car,KPN,2026-04-27,3,21.0,51.33,1,2,7,0.3333,0.429
C00189,bike,GYU,2026-04-26,1,9.0,26.0,1,0,8,1.0,0.125
C00297,car,YVN,2026-03-30,2,25.5,48.5,1,1,8,0.5,0.25
C00242,bike,YVN,2026-04-16,1,33.0,53.0,0,1,8,0.0,0.125
C00126,scooter,YVN,2026-04-04,1,19.0,44.0,1,0,9,1.0,0.111
C00101,car,YVN,2026-05-03,1,31.0,48.0,0,1,7,0.0,0.143
C00225,car,VND,2026-05-04,4,19.0,41.75,3,1,10,0.75,0.4
C00085,scooter,GYU,2026-05-19,2,36.0,53.5,0,2,9,0.0,0.222
C00283,car,YVN,2026-05-09,1,29.0,59.0,0,1,7,0.0,0.143
C00131,bike,VND,2026-05-08,1,22.0,55.0,0,1,7,0.0,0.143
C00001,car,DLJ,2026-03-31,2,36.0,55.5,0,2,7,0.0,0.286
C00265,scooter,YVN,2026-04-22,2,18.5,50.5,0,2,7,0.0,0.286
C00147,scooter,YVN,2026-04-30,2,25.5,52.0,0,2,7,0.0,0.286
C00239,scooter,YVN,2026-04-05,3,25.0,50.67,1,2,6,0.3333,0.5
C00250,car,YVN,2026-05-05,2,31.0,60.0,0,2,7,0.0,0.286
C00130,car,YVN,2026-04-07,1,33.0,49.0,0,1,7,0.0,0.143
C00115,scooter,YVN,2026-05-16,1,15.0,48.0,0,1,8,0.0,0.125
C00168,car,YVN,2026-03-29,1,8.0,29.0,1,0,8,1.0,0.125
C00151,bike,YVN,2026-05-16,2,28.5,48.0,1,1,6,0.5,0.333
C00121,car,GYU,2026-05-15,3,24.67,46.67,2,1,7,0.6667,0.429
C00091,car,YVN,2026-04-02,2,30.5,52.5,1,1,6,0.5,0.333
C00186,car,YVN,2026-04-10,1,12.0,39.0,1,0,7,1.0,0.143
C00164,bike,YVN,2026-04-30,2,23.0,44.5,1,1,7,0.5,0.286
C00030,scooter,YVN,2026-05-11,4,28.75,47.5,2,2,8,0.5,0.5
C00062,scooter,GYU,2026-04-23,1,9.0,32.0,1,0,10,1.0,0.1
C00071,car,VND,2026-04-01,3,24.67,54.0,1,2,8,0.3333,0.375
C00262,car,DLJ,2026-04-08,2,25.5,57.0,0,2,7,0.0,0.286
C00221,car,GYU,2026-05-27,2,18.5,47.0,0,2,7,0.0,0.286
C00067,scooter,GYU,2026-05-26,1,22.0,50.0,0,1,6,0.0,0.167
C00279,car,YVN,2026-05-15,2,27.0,50.5,0,2,8,0.0,0.25
C00008,scooter,YVN,2026-04-07,2,16.5,38.5,2,0,8,1.0,0.25
C00243,car,YVN,2026-04-24,1,29.0,43.0,1,0,10,1.0,0.1
C00017,bike,YVN,2026-05-11,2,20.0,54.0,0,2,6,0.0,0.333
C00152,bike,KPN,2026-04-28,1,19.0,31.0,1,0,10,1.0,0.1
C00113,car,VND,2026-04-12,1,9.0,34.0,1,0,10,1.0,0.1
C00006,scooter,YVN,2026-04-20,2,26.5,58.0,1,1,10,0.5,0.2
C00194,scooter,YVN,2026-05-06,1,11.0,39.0,1,0,9,1.0,0.111
C00288,bike,YVN,2026-05-13,3,13.0,32.0,3,0,9,1.0,0.333
C00022,car,YVN,2026-05-02,1,16.0,30.0,1,0,6,1.0,0.167
C00047,bike,GYU,2026-04-13,1,20.0,41.0,1,0,7,1.0,0.143
C00229,scooter,YVN,2026-04-07,1,32.0,54.0,0,1,9,0.0,0.111
C00003,car,YVN,2026-03-29,1,36.0,61.0,0,1,7,0.0,0.143
C00069,car,DLJ,2026-05-25,3,10.67,31.33,3,0,7,1.0,0.429
C00228,scooter,GYU,2026-05-18,1,38.0,58.0,0,1,10,0.0,0.1
C00145,scooter,VND,2026-05-03,2,11.5,38.0,2,0,8,1.0,0.25
C00248,scooter,GYU,2026-05-11,1,26.0,39.0,1,0,7,1.0,0.143
C00053,bike,YVN,2026-04-26,2,26.0,52.5,1,1,9,0.5,0.222
C00008,scooter,YVN,2026-05-15,1,37.0,59.0,0,1,8,0.0,0.125
C00140,scooter,YVN,2026-04-10,4,30.75,51.25,1,3,10,0.25,0.4
C00179,scooter,YVN,2026-04-27,1,10.0,33.0,1,0,6,1.0,0.167
C00175,scooter,YVN,2026-05-22,1,35.0,70.0,0,1,9,0.0,0.111
C00048,scooter,KPN,2026-05-24,1,28.0,51.0,0,1,7,0.0,0.143
C00094,bike,VND,2026-03-31,2,18.5,35.0,2,0,6,1.0,0.333
C00195,bike,YVN,2026-04-29,2,8.5,32.0,2,0,7,1.0,0.286
C00010,car,YVN,2026-04-09,1,15.0,38.0,1,0,7,1.0,0.143
C00082,bike,YVN,2026-05-02,1,11.0,28.0,1,0,9,1.0,0.111
C00004,scooter,KPN,2026-05-22,3,13.67,27.33,3,0,9,1.0,0.333
C00143,car,KPN,2026-05-10,2,18.5,41.5,2,0,8,1.0,0.25
C00298,car,YVN,2026-05-15,1,34.0,67.0,0,1,8,0.0,0.125
C00223,bike,YVN,2026-05-04,1,28.0,38.0,1,0,9,1.0,0.111
C00014,scooter,YVN,2026-05-25,2,26.0,51.5,1,1,7,0.5,0.286
C00024,bike,YVN,2026-04-29,2,17.5,41.0,1,1,8,0.5,0.25
C00157,car,VND,2026-05-06,1,15.0,42.0,1,0,6,1.0,0.167
C00192,scooter,YVN,2026-04-07,2,31.5,51.0,0,2,6,0.0,0.333
C00153,car,YVN,2026-05-13,1,40.0,72.0,0,1,9,0.0,0.111
C00112,bike,YVN,2026-04-11,4,23.25,54.0,1,3,9,0.25,0.444
C00004,scooter,KPN,2026-05-08,1,26.0,42.0,1,0,9,1.0,0.111
C00079,scooter,YVN,2026-03-30,3,12.33,32.33,3,0,10,1.0,0.3
C00068,bike,GYU,2026-05-27,1,12.0,34.0,1,0,10,1.0,0.1
C00038,car,YVN,2026-05-26,3,22.67,45.67,1,2,8,0.3333,0.375
C00094,bike,VND,2026-05-09,1,11.0,35.0,1,0,6,1.0,0.167
C00006,scooter,YVN,2026-04-09,3,28.33,48.33,1,2,10,0.3333,0.3
C00276,scooter,KPN,2026-05-11,1,15.0,44.0,1,0,10,1.0,0.1
C00119,bike,YVN,2026-04-20,1,32.0,42.0,1,0,9,1.0,0.111
C00077,bike,YVN,2026-03-31,1,40.0,67.0,0,1,7,0.0,0.143
C00228,scooter,GYU,2026-03-29,1,8.0,32.0,1,0,10,1.0,0.1
C00070,bike,VND,2026-05-27,1,26.0,41.0,1,0,6,1.0,0.167
C00098,scooter,YVN,2026-04-08,4,17.25,38.5,2,2,8,0.5,0.5
C00172,bike,YVN,2026-04-06,2,21.5,51.5,1,1,7,0.5,0.286
C00115,scooter,YVN,2026-04-11,1,28.0,40.0,1,0,8,1.0,0.125
C00226,scooter,YVN,2026-05-18,3,16.33,41.0,2,1,6,0.6667,0.5
C00268,bike,DLJ,2026-05-07,1,11.0,26.0,1,0,10,1.0,0.1
C00205,bike,VND,2026-04-05,3,25.33,60.0,0,3,7,0.0,0.429
C00199,scooter,VND,2026-03-31,2,31.0,51.5,0,2,7,0.0,0.286
C00067,scooter,GYU,2026-04-17,3,11.0,36.67,3,0,6,1.0,0.5
C00036,scooter,DLJ,2026-04-14,1,11.0,41.0,1,0,10,1.0,0.1
C00006,scooter,YVN,2026-03-31,2,24.5,44.0,1,1,10,0.5,0.2
C00130,car,YVN,2026-04-26,1,20.0,40.0,1,0,7,1.0,0.143
C00284,scooter,GYU,2026-04-18,1,19.0,45.0,1,0,8,1.0,0.125
C00237,car,YVN,2026-04-05,2,33.5,60.5,0,2,8,0.0,0.25
C00242,bike,YVN,2026-05-08,1,8.0,25.0,1,0,8,1.0,0.125
C00103,bike,YVN,2026-04-04,2,21.5,44.5,2,0,9,1.0,0.222
C00086,bike,VND,2026-04-03,2,15.0,40.0,2,0,9,1.0,0.222
C00013,bike,YVN,2026-04-10,2,15.0,29.0,2,0,9,1.0,0.222
C00035,car,YVN,2026-04-20,1,30.0,61.0,0,1,10,0.0,0.1
C00256,scooter,DLJ,2026-05-11,3,22.0,45.0,1,2,6,0.3333,0.5
C00097,car,GYU,2026-05-13,1,28.0,46.0,0,1,9,0.0,0.111
C00142,scooter,YVN,2026-05-18,3,18.0,42.67,2,1,10,0.6667,0.3
C00223,bike,YVN,2026-04-22,1,25.0,50.0,0,1,9,0.0,0.111
C00126,scooter,YVN,2026-04-27,1,36.0,56.0,0,1,9,0.0,0.111
C00213,scooter,YVN,2026-05-23,2,12.5,39.5,1,1,9,0.5,0.222
C00069,car,DLJ,2026-05-04,2,23.5,41.0,1,1,7,0.5,0.286
C00196,bike,YVN,2026-05-17,3,28.33,43.0,1,2,7,0.3333,0.429
C00118,scooter,VND,2026-05-13,1,8.0,20.0,1,0,9,1.0,0.111
C00050,car,DLJ,2026-04-25,2,31.5,48.5,0,2,6,0.0,0.333
C00062,scooter,GYU,2026-04-26,2,32.0,63.0,0,2,10,0.0,0.2
C00275,car,VND,2026-05-05,1,22.0,44.0,1,0,6,1.0,0.167
C00183,scooter,GYU,2026-04-21,2,29.5,48.5,1,1,7,0.5,0.286
C00220,scooter,VND,2026-05-04,1,10.0,40.0,1,0,7,1.0,0.143
C00275,car,VND,2026-04-25,1,19.0,41.0,1,0,6,1.0,0.167
C00149,scooter,VND,2026-04-11,2,34.0,57.0,0,2,9,0.0,0.222
C00089,bike,YVN,2026-04-28,1,35.0,65.0,0,1,8,0.0,0.125
C00057,scooter,VND,2026-05-18,2,13.5,38.0,2,0,6,1.0,0.333
C00210,car,KPN,2026-04-10,1,17.0,28.0,1,0,7,1.0,0.143
C00060,scooter,YVN,2026-04-06,1,13.0,42.0,1,0,9,1.0,0.111
C00018,car,KPN,2026-05-07,3,17.33,43.33,2,1,8,0.6667,0.375
C00163,bike,YVN,2026-05-07,1,26.0,46.0,0,1,8,0.0,0.125
C00092,car,YVN,2026-05-05,1,36.0,57.0,0,1,9,0.0,0.111
C00268,bike,DLJ,2026-05-14,4,15.25,35.25,4,0,10,1.0,0.4
C00231,bike,GYU,2026-03-30,2,32.0,49.5,1,1,8,0.5,0.25
C00079,scooter,YVN,2026-03-29,1,16.0,46.0,0,1,10,0.0,0.1
C00168,car,YVN,2026-04-01,1,23.0,52.0,0,1,8,0.0,0.125
C00126,scooter,YVN,2026-05-18,2,18.0,39.5,1,1,9,0.5,0.222
C00285,scooter,GYU,2026-05-13,1,39.0,69.0,0,1,8,0.0,0.125
C00243,car,YVN,2026-05-20,1,11.0,40.0,1,0,10,1.0,0.1
C00119,bike,YVN,2026-05-15,1,17.0,36.0,1,0,9,1.0,0.111
C00188,car,KPN,2026-04-12,2,17.0,37.5,1,1,9,0.5,0.222
C00284,scooter,GYU,2026-05-09,1,18.0,40.0,1,0,8,1.0,0.125
C00002,car,GYU,2026-05-18,1,567.0,589.0,0,1,8,0.0,0.125
C00186,car,YVN,2026-05-15,2,32.5,58.0,0,2,7,0.0,0.286
C00256,scooter,DLJ,2026-05-08,2,30.5,55.5,1,1,6,0.5,0.333
C00091,car,YVN,2026-04-11,2,31.5,60.0,0,2,6,0.0,0.333
C00004,scooter,KPN,2026-05-24,1,34.0,61.0,0,1,9,0.0,0.111
C00155,bike,GYU,2026-05-05,1,13.0,35.0,1,0,10,1.0,0.1
C00281,bike,GYU,2026-04-17,1,13.0,43.0,1,0,7,1.0,0.143
C00057,scooter,VND,2026-03-29,2,32.5,58.0,1,1,6,0.5,0.333
C00109,bike,YVN,2026-04-24,2,14.0,39.5,2,0,7,1.0,0.286
C00067,scooter,GYU,2026-05-16,1,30.0,60.0,0,1,6,0.0,0.167
C00128,bike,KPN,2026-03-29,1,38.0,58.0,0,1,9,0.0,0.111
C00133,bike,YVN,2026-04-11,1,29.0,54.0,0,1,8,0.0,0.125
C00224,car,GYU,2026-05-07,1,10.0,30.0,1,0,7,1.0,0.143
C00046,bike,KPN,2026-05-15,1,10.0,23.0,1,0,8,1.0,0.125
C00113,car,VND,2026-04-11,2,28.0,58.0,0,2,10,0.0,0.2
C00095,scooter,GYU,2026-04-16,1,26.0,52.0,0,1,8,0.0,0.125
C00023,car,YVN,2026-05-11,2,28.5,49.0,0,2,8,0.0,0.25
C00181,scooter,VND,2026-04-22,1,16.0,35.0,1,0,10,1.0,0.1
C00080,scooter,YVN,2026-04-09,2,18.0,40.0,1,1,8,0.5,0.25
C00168,car,YVN,2026-05-20,1,20.0,46.0,0,1,8,0.0,0.125
C00093,bike,YVN,2026-04-07,1,12.0,29.0,1,0,6,1.0,0.167
C00254,bike,YVN,2026-04-14,2,22.5,37.5,1,1,8,0.5,0.25
C00041,car,YVN,2026-04-10,1,33.0,61.0,0,1,6,0.0,0.167
C00110,scooter,KPN,2026-04-27,1,26.0,58.0,0,1,8,0.0,0.125
C00076,car,GYU,2026-05-21,2,29.5,62.0,0,2,8,0.0,0.25
C00050,car,DLJ,2026-04-17,3,22.0,42.33,2,1,6,0.6667,0.5
C00085,scooter,GYU,2026-05-04,1,22.0,33.0,1,0,9,1.0,0.111
C00181,scooter,VND,2026-05-27,1,29.0,59.0,0,1,10,0.0,0.1
C00111,car,YVN,2026-04-21,1,16.0,45.0,1,0,7,1.0,0.143
C00010,car,YVN,2026-04-16,1,15.0,44.0,1,0,7,1.0,0.143
C00249,scooter,YVN,2026-04-21,2,19.0,39.5,1,1,8,0.5,0.25
C00252,bike,KPN,2026-04-14,2,35.5,46.5,1,1,8,0.5,0.25
C00172,bike,YVN,2026-03-29,1,9.0,33.0,1,0,7,1.0,0.143
C00151,bike,YVN,2026-04-10,1,34.0,51.0,0,1,6,0.0,0.167
C00056,scooter,GYU,2026-04-02,1,9.0,31.0,1,0,8,1.0,0.125
C00126,scooter,YVN,2026-05-06,3,21.33,46.0,2,1,9,0.6667,0.333
C00186,car,YVN,2026-04-14,1,23.0,50.0,0,1,7,0.0,0.143
C00045,car,YVN,2026-05-15,1,28.0,65.0,0,1,9,0.0,0.111
C00053,bike,YVN,2026-04-19,1,15.0,33.0,1,0,9,1.0,0.111
C00215,car,GYU,2026-04-26,1,17.0,41.0,1,0,9,1.0,0.111
C00238,scooter,YVN,2026-05-03,2,34.5,61.5,0,2,7,0.0,0.286
C00092,car,YVN,2026-04-23,2,22.5,53.5,0,2,9,0.0,0.222
C00142,scooter,YVN,2026-04-28,4,28.75,56.5,1,3,10,0.25,0.4
C00072,bike,VND,2026-04-14,2,31.5,47.5,0,2,6,0.0,0.333
C00096,car,VND,2026-04-13,1,35.0,62.0,0,1,8,0.0,0.125
